Employee_ID,First_Name,Last_Name,Gender,Ethnicity,Age,Marital_Status,Education,City,Job_Title,Department,Years_of_Service,Monthly_Rate,Attrition,Overtime,Environment_Satisfaction,Job_Satisfaction,Work_Life_Balance,Training_Opportunities,Support_Rating,Manager_Rating
AFczUriS,Jordan,Gomez,Male,Hispanic or Latino,27,Married,Masters,Sacramento,DevOps Engineer,Product,3.0,18914.24,No,No,68.3362,83.2674,65.6697,3,77.9115,83.7231
RWleRmq0,Chris,Frost,Male,Other,50,Single,Masters,Anaheim,Quality Assurance Engineer,Business,12.5258,8181.29,No,No,96.5233,93.8541,81.5708,2,88.9671,83.0067
2TZWK9NB,Pat,Hunter,Male,Hispanic or Latino,23,Divorced,Bachelors,Fresno,Quality Assurance Engineer,Product,1.0,13792.45,No,No,86.7685,74.3172,48.0882,5,72.032,64.9152
dukKNxag,Alex,Frost,Male,Asian,58,Divorced,Bachelors,Long Beach,System Administrator,Design,11.4455,10856.15,Yes,No,66.3901,62.6477,73.6851,4,64.5238,55.3066
CIDE7Z6T,Chris,Hall,Male,Hispanic or Latino,30,Married,Bachelors,Bakersfield,Quality Assurance Engineer,IT,3.1222,16793.86,No,No,71.5818,83.7659,80.748,5,96.9066,79.8704
RKGGUJ0E,Kiana,Zavala,Female,Pacific Islander,30,Single,Doctorate,Anaheim,Quality Assurance Engineer,Engineering,4.0,13702.58,No,No,81.9739,60.2666,58.8907,8,65.9058,55.9663
HHDQ2QKE,Taylor,Young,Female,Black or African American,46,Married,Bachelors,San Diego,Quality Assurance Engineer,Design,3.232,16989.14,Yes,No,91.3191,55.0603,39.6661,8,97.2735,56.914
ZWX6UPnc,Chris,Peters,Male,Asian,38,Single,Bachelors,San Diego,Data Scientist,Engineering,9.1677,7385.88,No,No,81.6971,74.8916,71.8958,4,75.2885,60.651
FF96OKUW,Morgan,Zuniga,Female,Asian,37,Single,Bachelors,San Jose,Cloud Architect,Business,14.0379,10278.51,No,No,90.1978,81.7826,61.2375,6,95.1773,78.6765
5F4JKV31,Casey,Harper,Female,Black or African American,30,Divorced,Bachelors,Anaheim,DevOps Engineer,IT,8.0,7499.96,No,No,88.0208,52.125,67.1026,2,76.8526,54.0722
rXmo3eWk,Ahanu,Juarez,Male,Native American,45,Married,Masters,Los Angeles,IT Support Specialist,Design,4.0687,6552.81,Yes,No,86.326,70.0414,67.0521,8,72.7808,56.7563
ocoEFo2k,Alex,Burke,Male,Other,51,Single,Bachelors,Long Beach,Data Scientist,Business,20.5167,15649.96,No,Yes,74.8676,54.9536,40.0996,2,77.9677,60.7295
LeRjDVFu,John,Sims,Male,White,29,Married,Bachelors,Long Beach,Product Manager,Engineering,7.0,11718.13,No,No,67.8251,96.1124,92.984,5,65.5851,91.1569
TOTX4DFZ,Chris,Willis,Male,Asian,37,Single,Bachelors,San Jose,IT Support Specialist,Engineering,15.0,14047.64,No,No,86.2023,80.3887,52.979,6,88.2046,64.9346
ZMBM52XO,Alex,Ross,Male,Black or African American,38,Single,Bachelors,San Jose,Product Manager,Product,16.0,15813.16,No,No,90.7371,74.2064,58.9428,9,88.1898,76.0078
8INYDZCM,Pat,Villa,Male,Hispanic or Latino,42,Single,Masters,Fresno,DevOps Engineer,Business,18.0,18728.91,No,No,93.7664,62.5986,48.3914,9,60.0032,63.9995
NM33ADYX,Linda,Lloyd,Female,White,36,Single,Bachelors,Sacramento,Product Manager,Quality Assurance,3.3693,6965.41,No,No,91.1677,65.5109,59.008,5,98.139,62.3262
D1bNdvaG,Mika,Fuller,Female,Native American,59,Single,Bachelors,Fresno,Business Analyst,Quality Assurance,27.1359,7542.59,No,No,77.1236,91.2759,61.4652,2,79.3512,92.751
SK913SM0,Jordan,Juarez,Male,Hispanic or Latino,23,Married,Bachelors,San Diego,DevOps Engineer,IT,1.0,14844.4,Yes,No,83.362,83.1647,57.1052,6,72.0996,85.7996
UKI793CN,John,Martin,Male,White,30,Single,Bachelors,Sacramento,Data Scientist,Product,8.0,19729.52,No,Yes,80.3635,56.2388,23.2486,3,94.4035,48.4663
kiQa3ZO9,Kaimana,Hernandez,Male,Pacific Islander,23,Married,Bachelors,Long Beach,Quality Assurance Engineer,Design,1.0,16823.18,No,No,65.4183,88.9379,69.2424,6,84.3001,86.0205
AunjD9ij,Jordan,Fletcher,Male,Asian,40,Single,Bachelors,Los Angeles,DevOps Engineer,Engineering,14.2867,12723.63,No,No,70.6588,87.4576,82.5315,2,63.1368,84.2467
3U2HBZ58,Chris,Fry,Male,Hispanic or Latino,37,Single,Bachelors,Sacramento,Business Analyst,Quality Assurance,2.7656,6413.43,No,Yes,93.0728,88.9765,40.3642,3,98.7278,73.8883
GzQux2T6,Casey,Smith,Female,Asian,49,Single,Bachelors,San Jose,Cloud Architect,Quality Assurance,22.1939,14000.6,No,No,90.5739,66.2273,41.3995,3,81.0239,67.487
MAEBJE4I,Robert,Douglas,Male,White,29,Divorced,Bachelors,Los Angeles,Quality Assurance Engineer,Quality Assurance,7.0,6589.97,No,Yes,81.5507,83.823,22.5521,9,83.3361,86.2109
FP9VG4CZ,Fetu,Rogers,Male,Pacific Islander,23,Married,Bachelors,San Francisco,UX Designer,Business,1.0,4871.41,No,No,89.6511,52.0979,41.0926,1,95.3966,52.1816
43LZI6KE,Alex,Fuller,Male,Black or African American,34,Single,Doctorate,San Jose,Product Manager,Quality Assurance,5.1469,9110.76,No,Yes,67.828,75.5886,50.3984,4,94.071,66.0845
LAI96WDP,Taylor,Rodriguez,Female,Black or African American,58,Married,Bachelors,San Diego,Business Analyst,Design,15.1138,6432.77,Yes,No,65.2354,92.6481,67.586,2,61.8531,75.4474
SR85IQ2R,Takoda,Foster,Male,Native American,50,Married,Bachelors,San Diego,Quality Assurance Engineer,Product,3.9591,11993.95,Yes,Yes,71.4491,56.9794,29.7738,8,83.2301,54.1921
QDcmfYG8,James,Bray,Male,White,44,Single,Masters,Fresno,Data Scientist,IT,15.7358,14035.89,No,No,72.1827,81.2521,61.6724,8,99.2083,70.4698
nmZlzfIi,Taylor,Phillips,Female,Black or African American,43,Married,Bachelors,Bakersfield,UX Designer,Business,19.4334,4304.4,No,No,86.0716,99.7424,62.2301,1,86.4684,96.3574
FADFO799,Chris,Alvarado,Male,Hispanic or Latino,23,Single,Bachelors,Anaheim,IT Support Specialist,IT,1.0,18472.81,No,No,69.9089,81.5338,77.8582,7,90.6411,72.6302
L9FXC2CQ,Ahanu,King,Male,Native American,36,Married,Bachelors,Los Angeles,Data Scientist,Business,1.9812,8705.82,Yes,Yes,98.4481,70.8814,64.9721,5,80.6794,73.5226
JKQGU42J,Dakota,Fischer,Female,Native American,40,Single,Bachelors,San Francisco,DevOps Engineer,IT,18.0,7909.56,No,No,81.8473,70.0915,56.9136,3,75.6188,65.5047
HU6OS2FI,Jordan,Mccormick,Male,Hispanic or Latino,44,Single,Bachelors,San Francisco,DevOps Engineer,Design,12.6204,12116.71,No,No,87.9522,81.7382,88.067,5,85.8099,70.7022
4xQB0HWh,Morgan,Fields,Female,Hispanic or Latino,37,Single,Masters,Sacramento,Quality Assurance Engineer,Business,13.0,18848.92,Yes,No,95.7779,90.6884,64.025,4,67.2317,83.3766
C84fa3qp,Jamie,Sanders,Female,Asian,47,Single,Bachelors,San Diego,IT Support Specialist,IT,13.8239,14127.19,No,Yes,62.6196,52.7962,17.2166,4,78.6473,45.4522
8FHIFQKE,Morgan,Alvarado,Female,Asian,37,Single,Masters,Anaheim,Product Manager,Product,13.0,11423.33,No,No,71.7771,80.8696,75.5547,1,81.6328,80.8269
MH7RO4AJ,John,Gill,Male,White,48,Single,Bachelors,San Diego,Business Analyst,Engineering,26.0,4492.29,No,No,87.6779,54.4564,60.7062,4,81.7591,56.2931
GHK4V1TH,Taylor,Barrett,Male,Asian,44,Single,Bachelors,Long Beach,Data Scientist,Design,2.2718,14620.02,No,No,93.8739,51.8031,50.5288,5,65.0926,44.1847
HoEKiEZ4,Elizabeth,Scott,Female,White,41,Divorced,Bachelors,San Diego,IT Support Specialist,Design,1.8738,11189.91,No,No,93.2447,53.5702,9.0455,9,96.6365,56.5965
GXJJLQRH,Jamie,Garrett,Female,Asian,32,Married,Masters,Long Beach,Cloud Architect,Quality Assurance,8.0,6696.29,Yes,No,81.2505,86.5011,85.4606,5,63.4733,85.3633
KXGW7VOC,Alex,Stone,Male,Black or African American,50,Married,Doctorate,Fresno,DevOps Engineer,Engineering,24.0,10246.93,No,No,78.8719,74.3601,52.4836,7,80.2946,69.2395
sdsAcs4x,Casey,Jones,Female,Other,40,Single,Bachelors,Los Angeles,DevOps Engineer,Business,18.0,13517.34,No,No,69.7382,62.8562,74.0345,4,88.9826,59.3798
YCMOhFYS,Jamie,Harvey,Female,Black or African American,39,Single,Masters,San Diego,IT Support Specialist,Design,10.5444,6249.51,No,No,90.9503,84.3604,78.2292,7,99.5176,76.5759
jUGladTZ,Chris,Rodriguez,Male,Black or African American,41,Single,Doctorate,Oakland,IT Support Specialist,Product,15.0,8784.98,No,Yes,79.2906,95.0974,60.2703,8,67.2374,79.8262
g3zOyR7r,Chris,Kerr,Male,Hispanic or Latino,55,Divorced,Bachelors,San Diego,DevOps Engineer,IT,16.4956,10952.73,No,No,69.532,80.3506,86.3058,7,77.1281,82.1222
kGdw81sd,Chris,Thompson,Male,Hispanic or Latino,42,Single,Bachelors,Bakersfield,Quality Assurance Engineer,Product,18.1004,6851.67,No,No,66.9217,61.5931,67.53,8,76.6156,49.8501
u9lMUMcM,Niko,Mathews,Male,Pacific Islander,53,Married,Bachelors,Los Angeles,DevOps Engineer,Business,12.5536,14471.0,No,No,64.4639,57.6954,41.0718,1,85.1113,64.9609
1EDTKF2I,Mika,Bush,Female,Native American,51,Single,Masters,San Jose,Quality Assurance Engineer,Product,8.1525,6143.88,No,No,81.0946,81.5577,66.616,1,93.2019,65.9796
5K2Rf4b0,Jordan,Winters,Male,Black or African American,33,Single,Masters,Sacramento,System Administrator,Quality Assurance,9.0,12393.43,No,No,66.4952,81.4424,53.0044,9,96.9441,76.6964
V9NBRYIQ,Pat,Farmer,Male,Asian,27,Single,High School,Fresno,Product Manager,Business,9.0,16586.63,No,No,98.8002,87.752,53.1671,8,77.0267,81.5524
KROBwF8b,Barbara,Pope,Female,White,67,Married,Masters,Anaheim,UX Designer,Design,14.7056,18984.37,Yes,No,79.975,82.5939,71.3265,2,65.8742,82.2623
S1v7zeVE,Tama,Lee,Male,Pacific Islander,23,Single,Doctorate,San Francisco,Data Scientist,Quality Assurance,0.0,11102.21,No,No,85.1048,99.31,89.8679,4,77.9578,83.8874
D8VBAU0G,Pat,Oliver,Male,Other,53,Single,Masters,Fresno,Product Manager,IT,15.8274,7827.32,No,No,73.9381,94.0806,95.4795,1,95.461,76.1035
9RQ8B6SC,Jordan,Allen,Male,Black or African American,41,Married,Doctorate,San Jose,System Administrator,Design,10.3964,14000.42,No,No,62.3189,91.0789,60.1393,1,60.6228,88.5635
p6BcbcMy,Taylor,Hall,Female,Other,23,Single,Bachelors,San Diego,Business Analyst,Design,1.0,4787.43,Yes,Yes,90.0825,64.0828,34.59,8,65.5496,53.7263
KMABC47X,Kiana,Green,Female,Pacific Islander,39,Divorced,Bachelors,Fresno,IT Support Specialist,Quality Assurance,17.0,17533.23,No,No,65.1891,95.8813,70.0421,6,93.6292,90.8446
GSALR2OR,Taylor,Turner,Male,Other,50,Married,Bachelors,San Francisco,UX Designer,Product,10.0737,15316.45,No,Yes,77.7257,71.1739,23.1153,2,64.5851,64.3174
sb2HeHQQ,Toni,French,Female,Asian,42,Married,Doctorate,San Francisco,Software Engineer,Engineering,16.0,7855.5,No,No,91.5424,99.6909,76.683,3,77.4705,91.6172
K7XLNX17,Niko,Hammond,Male,Pacific Islander,46,Single,Doctorate,San Francisco,Business Analyst,Quality Assurance,15.0068,13784.73,No,Yes,68.1043,94.0676,43.6998,9,74.0535,84.0422
LT1A16A2,Dakota,Mora,Male,Native American,28,Married,Bachelors,San Francisco,IT Support Specialist,Product,6.0,17831.64,No,No,85.5677,91.3448,61.1866,1,82.5431,78.4925
SQLTZEAT,Michael,Hill,Male,White,36,Single,Masters,Anaheim,Cloud Architect,Business,2.0113,7171.9,No,No,63.6389,66.0011,72.9737,3,61.669,69.8078
bzdwte3q,Manuia,Lee,Male,Pacific Islander,53,Single,Bachelors,Fresno,System Administrator,Business,21.5359,8941.96,No,No,60.5353,63.5827,58.375,2,87.2778,51.154
UNck7iN9,Alex,Long,Male,Hispanic or Latino,44,Divorced,Bachelors,Sacramento,DevOps Engineer,Engineering,22.0,16193.23,Yes,Yes,72.5568,97.2755,53.0189,6,93.0507,98.9315
80ULBF1D,Pat,Mclaughlin,Male,Asian,36,Divorced,Bachelors,Fresno,Cloud Architect,IT,11.7111,14233.32,Yes,No,88.4462,95.0027,95.4583,4,94.8656,77.6456
FQLUN10W,Pat,Barker,Male,Asian,45,Single,Bachelors,San Francisco,Cloud Architect,Product,3.722,18884.02,No,No,60.0023,88.9785,82.7714,3,85.9904,83.6545
16H6M1D4,Moana,Grant,Female,Pacific Islander,46,Single,Bachelors,Los Angeles,IT Support Specialist,Engineering,24.0,5131.89,No,No,63.0049,99.3228,73.5066,5,78.3363,88.4452
tcEsecjm,Mary,Joseph,Female,White,29,Single,Masters,San Francisco,Business Analyst,Quality Assurance,5.0,7465.57,Yes,No,72.1655,81.3385,67.8824,8,96.7961,81.7438
K47YzTGG,Alex,Phillips,Male,Other,36,Divorced,Masters,San Diego,DevOps Engineer,Design,12.0,9200.97,No,No,89.2072,92.1759,91.8347,6,69.5003,79.2354
IDQ5MERM,Patricia,Carr,Female,White,37,Married,Bachelors,Bakersfield,Cloud Architect,Engineering,15.0,11503.28,No,No,74.6688,81.4806,58.2565,4,97.8013,67.0733
BDVOQ8K3,Moana,Austin,Female,Pacific Islander,55,Divorced,Masters,Sacramento,System Administrator,Business,28.1672,14631.31,No,No,73.7945,58.458,50.6239,6,70.7823,47.8058
7IJFQTD7,Ahanu,Goodman,Male,Native American,43,Single,Bachelors,San Diego,Quality Assurance Engineer,IT,21.0,12581.83,Yes,No,98.3865,64.1899,64.4458,1,72.565,54.0406
5ccHjqrI,Kiana,Bates,Female,Pacific Islander,47,Married,Bachelors,Oakland,Business Analyst,Quality Assurance,12.1782,16369.58,No,No,93.755,76.5225,50.0162,4,73.374,62.0326
HMALLHOZ,Kaimana,Harris,Male,Pacific Islander,36,Married,Bachelors,Los Angeles,Cloud Architect,Product,14.0,9251.97,No,No,78.3785,56.2766,63.4316,4,91.2461,63.6119
119oaKFd,Toni,Wright,Female,Asian,31,Single,Bachelors,Sacramento,Business Analyst,Design,9.0,16898.99,No,Yes,79.1969,81.1444,57.5474,4,82.7235,80.2669
Q62FVUX7,Kaimana,Hardy,Male,Pacific Islander,26,Single,Bachelors,Los Angeles,Software Engineer,Quality Assurance,4.0,10885.39,No,No,62.9516,87.7428,91.3365,6,63.7684,84.1122
KHJCDM72,Aiyana,Gordon,Female,Native American,39,Married,Bachelors,Bakersfield,Product Manager,Design,17.0,11255.24,No,No,64.8323,75.4353,60.4603,9,64.0501,60.98
11ha44gB,Taylor,Jacobs,Male,Black or African American,26,Single,Bachelors,Fresno,Software Engineer,IT,4.0,9285.35,No,No,84.5194,84.3622,55.8116,9,79.8224,78.8806
UXB9U53K,Taylor,Norton,Female,Other,41,Married,Bachelors,San Diego,Data Scientist,Business,12.6612,16431.79,No,No,86.3651,54.3153,57.2541,9,96.2538,44.1867
7QLNNG4R,Mary,Garcia,Female,White,40,Single,Bachelors,Sacramento,DevOps Engineer,Quality Assurance,14.067,5026.28,No,No,77.0937,57.5954,67.3068,5,80.1705,57.6066
hRrwmVrU,Toni,Baker,Female,Asian,56,Married,Masters,San Francisco,Software Engineer,Design,29.9777,11426.16,No,No,78.4692,57.1197,67.7566,8,67.8296,49.955
ihO5pXZW,Casey,Scott,Female,Hispanic or Latino,29,Single,Bachelors,Fresno,Quality Assurance Engineer,Product,7.0,14033.71,No,Yes,75.6059,72.9578,62.9156,5,95.2897,70.7294
L58VNGA0,Alex,Hardy,Male,Other,40,Married,Bachelors,Fresno,Quality Assurance Engineer,Engineering,7.4084,7149.16,No,Yes,73.3744,59.4485,31.3717,4,67.178,55.3447
FxF74RYv,Dakota,Roberts,Female,Native American,24,Married,Masters,Fresno,Cloud Architect,Business,0.0,9576.05,No,Yes,91.4607,50.769,45.0272,5,90.9708,49.0423
9YLJ6UGP,Pat,Harper,Male,Hispanic or Latino,37,Married,Bachelors,Bakersfield,System Administrator,Business,13.8398,18614.56,No,No,72.16,65.045,63.5858,8,74.9426,64.0463
0FMP44KW,Pat,Weaver,Male,Black or African American,53,Divorced,Masters,Bakersfield,System Administrator,Product,5.7549,12055.67,No,Yes,70.6449,96.4223,75.149,4,88.1444,86.806
IAHXK9FR,Alex,Jimenez,Male,Black or African American,23,Single,Bachelors,Sacramento,DevOps Engineer,Engineering,1.0,11138.67,Yes,Yes,96.4512,88.7421,65.7952,7,77.5874,85.043
8HVQSY4M,Mary,Burke,Female,White,24,Single,Bachelors,Los Angeles,UX Designer,Business,2.0,14304.48,No,No,65.5142,58.013,35.0552,4,67.004,49.0234
KPS6QVLX,Chris,Wright,Male,Other,23,Married,Masters,Los Angeles,System Administrator,Business,0.0,4906.44,Yes,No,87.6505,88.941,73.5564,1,87.0514,75.7115
JQ6pUUyk,Manuia,Edwards,Male,Pacific Islander,53,Married,Bachelors,Sacramento,Data Scientist,Quality Assurance,24.9495,16129.61,Yes,No,62.588,79.7815,77.4178,1,85.4766,70.1636
YX2JPVTQ,Jordan,Murphy,Male,Asian,43,Married,Bachelors,Fresno,Software Engineer,Business,12.8112,4900.87,Yes,Yes,67.2834,81.4123,47.4668,3,75.6336,80.2541
HBN5VOP2,Jordan,Stephens,Male,Asian,28,Single,Masters,San Diego,Data Scientist,Engineering,4.0,12508.69,No,No,75.9688,59.8659,68.8645,1,67.9029,57.4137
DI83466K,Jordan,Hunter,Male,Asian,47,Married,Bachelors,Anaheim,System Administrator,Engineering,24.0819,6074.32,No,No,60.7013,86.67,75.3343,5,68.2748,79.056
n0IUrEzI,Aiyana,Neal,Female,Native American,39,Single,Doctorate,Oakland,UX Designer,Quality Assurance,13.0,4500.51,No,No,76.9817,89.8018,71.6379,6,62.371,76.1579
DQ1UMDNR,Chris,Burton,Male,Other,53,Married,Masters,Fresno,Business Analyst,Engineering,29.0,11684.01,No,No,96.7005,71.611,46.1552,8,97.7408,76.2994
1F2CQWGR,Dakota,Gomez,Male,Native American,31,Married,Masters,San Diego,DevOps Engineer,Engineering,7.0,12335.3,Yes,No,79.5643,58.8109,69.6371,6,89.4896,55.7258
K3W9HM8E,Alex,Crawford,Male,Black or African American,57,Single,Doctorate,Fresno,Business Analyst,Product,7.5486,8475.98,No,No,78.3142,87.1981,64.7283,4,89.1572,71.8658
NDU6Q3DI,Jordan,Ellis,Male,Hispanic or Latino,35,Married,Bachelors,Los Angeles,System Administrator,IT,13.0,14370.01,Yes,Yes,61.0921,64.7228,37.8776,6,60.893,56.5291
NDLFT62K,Niko,Palmer,Male,Pacific Islander,36,Single,Masters,Oakland,Data Scientist,Design,7.281,15664.75,No,No,74.5975,77.3494,47.6238,4,80.2763,74.689
JL15A1L4,Jordan,Zhang,Male,Black or African American,35,Single,Bachelors,Long Beach,Cloud Architect,Engineering,13.0,5251.83,No,No,81.0505,80.7222,88.4156,2,92.6959,76.2456
2KYV79NI,Niko,Kirk,Male,Pacific Islander,23,Single,Bachelors,Fresno,DevOps Engineer,Design,1.0,5036.21,No,No,71.3195,99.5745,65.5079,4,90.2239,88.1683
H3IOFO75,Alex,Meyers,Male,Hispanic or Latino,23,Single,Masters,Bakersfield,IT Support Specialist,Design,0.0,18198.69,No,No,99.3682,66.4572,44.3702,4,70.2003,60.7476
0DABKEJU,Nalani,Weiss,Female,Pacific Islander,30,Single,Doctorate,Oakland,UX Designer,Design,4.0,9427.04,Yes,Yes,68.5644,96.3007,49.0108,5,83.799,92.3311
XY1OXWQW,Dakota,Hicks,Male,Native American,35,Married,Bachelors,Los Angeles,Quality Assurance Engineer,Design,13.0,12897.49,No,No,67.2596,75.1028,66.9288,2,71.9002,61.4356
1CMX8FW9,Jordan,Castillo,Male,Other,37,Married,Bachelors,Long Beach,DevOps Engineer,Design,2.622,8409.58,No,No,86.0162,52.1572,68.4216,2,81.1249,60.7162
fNNnaqEC,Patricia,Stevenson,Female,White,24,Married,Doctorate,San Jose,UX Designer,IT,0.0,10306.5,No,No,86.5964,81.3371,73.7098,4,84.1694,66.4112
DX6L7RQF,Takoda,Perez,Male,Native American,39,Married,Masters,Anaheim,Data Scientist,IT,15.0,14078.71,No,No,89.623,91.9349,71.0756,6,71.8858,82.788
bVLxjx5P,Ahanu,Sanchez,Male,Native American,46,Divorced,Bachelors,Bakersfield,Cloud Architect,Business,7.5653,17491.17,Yes,No,60.4462,54.1623,43.2387,3,80.4252,48.1669
JPiXNoER,Elizabeth,Weber,Female,White,39,Single,Masters,Bakersfield,IT Support Specialist,IT,15.0,13957.22,No,Yes,82.8558,72.7692,17.6357,2,88.733,70.4278
GNT0NOH6,Tama,Caldwell,Male,Pacific Islander,33,Divorced,Masters,San Jose,Business Analyst,Quality Assurance,3.0332,4875.38,No,No,96.5074,83.4743,60.0449,6,76.458,85.6748
O82UYPH4,Mika,Brooks,Female,Native American,25,Single,Bachelors,San Jose,System Administrator,Quality Assurance,3.0,18486.25,No,Yes,95.9121,71.886,56.2439,8,63.872,59.6408
cXDJ7V3M,William,Pope,Male,White,67,Married,Masters,Anaheim,UX Designer,Design,14.7056,18984.37,Yes,No,79.975,82.5939,71.3265,2,65.8742,82.2623
ZBN5QTRU,Alex,Crosby,Male,Asian,43,Married,Masters,San Jose,System Administrator,Design,13.4567,19227.65,No,Yes,73.2036,71.8919,54.3976,4,90.4519,70.6892
SAP9461T,Taylor,Tran,Male,Other,47,Single,Bachelors,San Jose,Quality Assurance Engineer,Design,25.0,10524.48,Yes,No,78.9839,60.6474,51.6531,5,86.1839,57.2549
iTA6SKEc,Takoda,Neal,Male,Native American,39,Single,Doctorate,Oakland,UX Designer,Quality Assurance,13.0,4500.51,No,No,76.9817,89.8018,71.6379,6,62.371,76.1579
60T2P41R,Pavati,Figueroa,Female,Native American,49,Married,Masters,Oakland,Quality Assurance Engineer,Business,0.8558,16783.82,No,No,68.7468,90.6494,62.6624,1,83.2898,88.7989
2Wy4OJ7q,Leilani,Lee,Female,Pacific Islander,23,Single,Doctorate,San Francisco,Data Scientist,Quality Assurance,0.0,11102.21,No,No,85.1048,99.31,89.8679,4,77.9578,83.8874
5hzwBYbo,Taylor,Shelton,Male,Other,41,Married,Masters,Sacramento,Product Manager,Engineering,17.0,17750.93,No,Yes,68.8139,73.2765,39.9201,8,65.2691,71.2832
4E3peWJM,William,Joseph,Male,White,29,Single,Masters,San Francisco,Business Analyst,Quality Assurance,5.0,7465.57,Yes,No,72.1655,81.3385,67.8824,8,96.7961,81.7438
400APNB1,Alex,Warren,Male,Asian,24,Married,Bachelors,Oakland,Data Scientist,Quality Assurance,2.0,11601.5,No,No,67.5097,58.8476,35.5504,4,83.5737,50.103
lP5ujCEy,James,Gould,Male,White,43,Single,Masters,San Diego,IT Support Specialist,Engineering,11.2383,7144.77,No,No,75.8286,59.0621,63.1061,5,60.6368,55.8483
9D0I3QHW,Toni,Fischer,Female,Asian,43,Single,Bachelors,Bakersfield,DevOps Engineer,Engineering,21.0,4756.76,No,Yes,76.5332,99.4578,86.8422,7,93.0984,96.8575
4zIfXsFH,Jordan,Fernandez,Male,Asian,36,Married,Bachelors,San Diego,Business Analyst,IT,14.0,5829.1,No,No,85.9895,82.3485,68.749,3,96.521,71.9738
CPNEOZYU,Alex,Everett,Male,Black or African American,32,Married,Bachelors,Anaheim,Quality Assurance Engineer,Business,10.0,15678.45,No,No,70.7425,62.7037,44.4506,2,63.3127,53.23
B81LQNN6,Jamie,Kelley,Female,Other,53,Divorced,Bachelors,Los Angeles,DevOps Engineer,IT,14.0363,12571.98,No,Yes,95.1966,98.0321,75.0178,6,97.8865,78.5183
BS6XRNF3,Chris,Perez,Male,Asian,38,Single,Doctorate,San Diego,Quality Assurance Engineer,Business,7.9363,14720.89,Yes,Yes,81.9994,53.2015,17.7093,8,99.3057,52.0992
UAD4PR65,Morgan,Sims,Female,Black or African American,34,Married,High School,San Diego,Business Analyst,Business,13.9906,6215.26,No,No,96.9807,93.3242,56.9428,1,69.179,78.0
UUWWZ660,Kaimana,Joseph,Male,Pacific Islander,56,Married,Doctorate,San Jose,Cloud Architect,Quality Assurance,19.9997,12405.02,No,Yes,61.6673,55.5843,10.5536,7,64.4949,48.3132
NHPCKtoG,Taylor,Murray,Female,Asian,42,Divorced,Bachelors,Long Beach,Product Manager,Business,5.9877,17863.55,Yes,Yes,68.8881,87.6588,39.5783,1,98.801,77.8491
e7gaw6s8,Elizabeth,Delgado,Female,White,38,Single,Masters,Long Beach,System Administrator,Engineering,14.0,11130.95,No,No,86.5461,70.612,50.3269,9,69.5086,60.22
3o78LLiK,Chris,Perkins,Male,Asian,43,Single,Bachelors,San Diego,Cloud Architect,Business,2.7998,19670.58,No,No,77.8237,57.4522,37.2097,2,81.6775,61.9277
EYH133KR,Michael,Baker,Male,White,44,Married,Bachelors,Anaheim,IT Support Specialist,Design,22.0,18384.13,No,No,95.9701,98.5839,61.8089,8,74.2091,79.9932
